전철역코드,외부코드,전철역명,호선,정류장명,정류장ID,(X)좌표,(Y)좌표
2721,719,중화,7,지하철7호선중화역,7256,207075,455774
337,347,대청,3,대청역,23397,206977,443762
337,347,대청,3,중동고등학교,23463,207084,443709
2726,724,중곡,7,국립서울병원앞,5115,207365,451603
2726,724,중곡,7,중곡역,5133,207470,451843
2726,724,중곡,7,용곡삼거리,5132,207562,452052
2726,724,중곡,7,용암사입구,5131,207603,452051
2726,724,중곡,7,용암사입구,5135,207631,452045
2647,646,화랑대,6,이수아파트앞시장입구,7370,207352,457627
2647,646,화랑대,6,화랑대역1번출구,11118,207353,457806
2647,646,화랑대,6,이수아파트앞시장입구,7369,207353,457635
2647,646,화랑대,6,화랑대역2번출구,11139,207380,457855
2647,646,화랑대,6,태릉고등학교,7368,207566,457644
2647,646,화랑대,6,지하철6호선화랑대역,7294,207607,457792
2647,646,화랑대,6,지하철6호선화랑대역,7295,207627,457797
338,348,일원,3,삼성서울병원정문,23386,207340,443019
338,348,일원,3,일원역,23388,207366,442862
338,348,일원,3,일원본동주민센터,23381,207496,442681
338,348,일원,3,일원본동주민센터,23384,207604,442669
217,217,신천,2,신천역4번출구,24158,207470,445779
217,217,신천,2,신천역앞,24458,207607,445669
217,217,신천,2,잠실2동주민센터앞,24141,207716,445820
2722,720,상봉,7,지하철7호선상봉역,7167,207589,454967
2722,720,상봉,7,지하철7호선상봉역,7166,207610,454989
2722,720,상봉,7,지하철7호선상봉역,7130,207704,455236
213,213,구의,2,동부지방법원앞,5149,207775,448697
213,213,구의,2,동부지방법원앞,5199,207802,448677
2725,723,용마산,7,방약국앞,7184,207577,452952
2725,723,용마산,7,방약국앞,7183,207583,452923
2725,723,용마산,7,용마산역,7209,207632,452671
2725,723,용마산,7,용마산역,7208,207656,452657
2725,723,용마산,7,용마폭포공원,7207,207822,452939
2725,723,용마산,7,용마폭포공원,7206,207838,452913
2723,721,면목,7,면목복개천,7227,207585,454288
2723,721,면목,7,면목복개천,7226,207589,454263
2723,721,면목,7,지하철7호선면목역,7170,207705,454405
2723,721,면목,7,지하철7호선면목역,7171,207730,454409
2723,721,면목,7,면목본동주민센터,7173,207780,454114
2723,721,면목,7,면목본동주민센터,7172,207787,454141
2723,721,면목,7,지하철7호선면목역,7228,207804,454324
2723,721,면목,7,면목역,7229,207820,454354
2724,722,사가정,7,사가정역,7247,207742,453470
2724,722,사가정,7,면목시장,7180,207743,453352
2724,722,사가정,7,사가정역,7246,207750,453487
2724,722,사가정,7,지하철7호선사가정역,7178,207792,453389
2724,722,사가정,7,지하철7호선사가정역,7179,207812,453527
2724,722,사가정,7,면목우체국,7177,207814,453694
2724,722,사가정,7,면목우체국,7176,207837,453619
2724,722,사가정,7,시장입구,7249,207908,453442
2724,722,사가정,7,시장입구,7248,207932,453454
2546,545,아차산,5,어린이대공원후문아차산역,5007,207886,450332
2546,545,아차산,5,어린이대공원후문아차산역,5006,207966,450197
2546,545,아차산,5,어린이대공원후문,5258,207998,450158
2648,647,봉화산,6,신내우체국,7289,207915,457434
2648,647,봉화산,6,신내우체국,7288,207947,457450
2648,647,봉화산,6,신내6단지,7286,208094,457412
2648,647,봉화산,6,신내6단지아파트,7367,208104,457428
2648,647,봉화산,6,봉화산역2번출구,7296,208199,457482
2648,647,봉화산,6,봉화산역3번출구,7297,208206,457444
214,214,강변,2,동서울호텔앞,5160,208129,448348
214,214,강변,2,낙지나라,5159,208145,448435
214,214,강변,2,강변역,5161,208292,448459
214,214,강변,2,테크노마트앞,5162,208314,448601
214,214,강변,2,테크노마트앞,5686,208394,448577
216,216,잠실,2,잠실롯데월드,24138,208624,445933
216,216,잠실,2,잠실롯데월드,24146,208682,445892
216,216,잠실,2,잠실역,24137,208735,446111
216,216,잠실,2,잠실역,24133,208792,446135
216,216,잠실,2,잠실역,24002,208802,446031
216,216,잠실,2,잠실중학교,24131,208861,446353
216,216,잠실,2,잠실중학교,24130,208924,446417
216,216,잠실,2,잠실역8번출구,24132,208952,446049
216,216,잠실,2,잠실역1번출구,24134,209065,446042
339,349,수서,3,수서신동아아파트,23405,208837,443087
339,349,수서,3,수서역수서전화국앞,23403,208847,443229
339,349,수서,3,수서역수서전화국앞,23404,208909,443093
339,349,수서,3,수서역,23402,208910,443217
339,349,수서,3,수서역,23408,209007,443059
339,349,수서,3,수서역현대벤쳐빌,23401,209042,443144
339,349,수서,3,수서역,23409,209063,443058
339,349,수서,3,수서역,23410,209098,443117
1030,K221,수서,B,수서신동아아파트,23405,208837,443087
1030,K221,수서,B,수서역수서전화국앞,23403,208847,443229
1030,K221,수서,B,수서역수서전화국앞,23404,208909,443093
1030,K221,수서,B,수서역,23402,208910,443217
1030,K221,수서,B,수서역,23408,209007,443059
1030,K221,수서,B,수서역현대벤쳐빌,23401,209042,443144
1030,K221,수서,B,수서역,23409,209063,443058
1030,K221,수서,B,수서역,23410,209098,443117
2815,814,잠실,8,잠실역1번출구,24134,209065,446042
2815,814,잠실,8,잠실역9번출구,24135,209203,446157
2815,814,잠실,8,송파전화국,24136,209462,446077
2547,546,광나루,5,광나루역,5171,209123,449577
2547,546,광나루,5,광나루역,5170,209130,449520
215,215,잠실나루,2,성내역,24129,209232,446542
215,215,잠실나루,2,성내역,24125,209361,446611
2816,815,석촌,8,석촌동한솔아파트앞,24180,209299,445012
2816,815,석촌,8,석촌호수,24004,209306,445303
2816,815,석촌,8,석촌동한솔아파트,24181,209336,444977
2816,815,석촌,8,석촌호수,24003,209357,445269
2816,815,석촌,8,석촌역,24006,209590,444922
2816,815,석촌,8,석촌역,24005,209633,444893
1861,K234,보정,B,보정역,59030,209628,424080
1861,K234,보정,B,휴먼센터,59029,209662,424127
1859,K232,오리,B,낙생농협,47162,209746,426510
1859,K232,오리,B,성우스타우스,47167,209861,426480
2817,816,송파,8,송파역,24191,209816,444580
2817,816,송파,8,송파역,24008,209835,444582
2817,816,송파,8,잠실여고후문,24456,209869,444793
2817,816,송파,8,송파역,24007,209889,444539
2817,816,송파,8,잠실여고후문,24209,209924,444799
2817,816,송파,8,송파역,24203,209984,444437
2814,813,몽촌토성,8,몽촌토성역,24127,209993,446557
2814,813,몽촌토성,8,올림픽공원,24396,210026,446389
2814,813,몽촌토성,8,올림픽공원평화의문광장,24241,210125,446424
1856,K229,수내,B,분당구청,47624,210369,431300
1856,K229,수내,B,분당구청앞,47623,210402,431327
2818,817,가락시장,8,가락시장가락시장역,24385,210291,443922
2818,817,가락시장,8,가락시장가락시장역,24010,210301,443932
2818,817,가락시장,8,가락시장가락시장역,24009,210360,443892
2818,817,가락시장,8,가락시장가락시장역,24363,210371,443899
2818,817,가락시장,8,가락공영주차장,24405,210497,443789
2818,817,가락시장,8,가락공영주차장,24381,210572,443919
2818,817,가락시장,8,문정로데오거리입구,24335,210578,443504
2818,817,가락시장,8,가락시장역,24444,210590,443713
2818,817,가락시장,8,제일오피스텔,24380,210596,443763
2813,812,강동구청,8,토성오거리,24393,210535,448091
2813,812,강동구청,8,영파여고,24109,210660,447991
2813,812,강동구청,8,영파여자고등학교,25164,210721,448057
2813,812,강동구청,8,성내주유소,25217,210788,448153
2813,812,강동구청,8,성내주유소,25216,210790,448170
2813,812,강동구청,8,강동구청,25282,210823,447841
2813,812,강동구청,8,강동구청,25281,210829,447866
340,350,가락시장,3,가락공영주차장,24381,210572,443919
340,350,가락시장,3,문정로데오거리입구,24335,210578,443504
340,350,가락시장,3,가락시장역,24444,210590,443713
340,350,가락시장,3,제일오피스텔,24380,210596,443763
340,350,가락시장,3,경찰병원,24382,210812,443865
340,350,가락시장,3,경찰병원,24379,210813,443909
2819,818,문정,8,문정로데오거리입구,24011,210733,443226
2819,818,문정,8,문정동제일은행앞,24330,210975,442988
2819,818,문정,8,문정동제일은행,24331,210977,442967
2548,547,천호,5,풍납토성,24108,210762,448840
2548,547,천호,5,천호역,24101,210843,448641
2548,547,천호,5,천호역현대백화점,25161,210942,448983
2548,547,천호,5,천호역현대백화점,25162,210959,448947
341,351,경찰병원,3,경찰병원,24382,210812,443865
341,351,경찰병원,3,경찰병원,24379,210813,443909
341,351,경찰병원,3,경찰병원,24378,210821,444099
341,351,경찰병원,3,가락전화국,24377,210824,444050
341,351,경찰병원,3,경찰병원,24342,211078,444168
2812,811,천호,8,천호역,24101,210843,448641
2812,811,천호,8,천호역현대백화점,25161,210942,448983
2812,811,천호,8,천호역현대백화점,25162,210959,448947
2812,811,천호,8,천호사거리천호역,25130,211128,448692
1855,K228,서현,B,이매촌한신,47056,210998,432121
2557,P551,방이,5,방이동대림아파트,24229,210984,445536
2557,P551,방이,5,방이역3번출구대림아파트,24223,211106,445452
2557,P551,방이,5,방이역,24248,211188,445504
2557,P551,방이,5,오금동대림아파트,24264,211302,445397
2557,P551,방이,5,오금동대림아파트,24265,211330,445359
2820,819,장지,8,장지역,24016,211098,442281
2820,819,장지,8,장지역,24015,211154,442192
2820,819,장지,8,장지동로터리,24308,211210,442306
2820,819,장지,8,장지동로터리,24309,211225,442307
2820,819,장지,8,장지동상가앞,24453,211249,442092
2820,819,장지,8,장지8단지앞,24452,211274,442085
2821,820,복정,8,복정역,24410,211124,441196
2821,820,복정,8,복정역,24340,211175,441093
2821,820,복정,8,복정역,24420,211231,441186
2821,820,복정,8,복정역,24306,211231,441193
2821,820,복정,8,복정역1번출구,24305,211245,441446
2821,820,복정,8,복정역환승주차장,24407,211262,441202
2821,820,복정,8,복정역,24658,211277,441266
1031,K222,복정,B,복정역,24410,211124,441196
1031,K222,복정,B,복정역,24340,211175,441093
1031,K222,복정,B,복정역,24420,211231,441186
1031,K222,복정,B,복정역,24306,211231,441193
1031,K222,복정,B,복정역1번출구,24305,211245,441446
1031,K222,복정,B,복정역환승주차장,24407,211262,441202
1031,K222,복정,B,복정역,24658,211277,441266
1851,K223,가천대,B,경원대학교,48069,211189,438936
1851,K223,가천대,B,경원대학교,48019,211231,438839
2811,810,암사,8,암사역암사청과물도매시장,25156,211269,450022
2811,810,암사,8,암사역선사현대아파트,25155,211278,450160
342,352,오금,3,현대아파트,24249,211179,444884
342,352,오금,3,송파경찰서,24368,211195,444572
342,352,오금,3,송파경찰서,24369,211208,444815
342,352,오금,3,송파경찰서,24341,211229,444559
2558,P552,오금,5,현대아파트,24249,211179,444884
2558,P552,오금,5,송파경찰서,24368,211195,444572
2558,P552,오금,5,송파경찰서,24369,211208,444815
2558,P552,오금,5,송파경찰서,24341,211229,444559
1852,K224,태평,B,태평역수정경찰서앞,48018,211271,437940
1852,K224,태평,B,제일시장태평역,48027,211445,437859
1852,K224,태평,B,제일시장태평역,48024,211505,437915
1860,K227,이매,B,송림돌마고교,47084,211339,432636
1860,K227,이매,B,농업기술센터,47083,211349,433032
1860,K227,이매,B,돌마고교,47080,211380,432680
1854,K226,야탑,B,야탑역,47115,211379,434704
1854,K226,야탑,B,야탑역,47112,211414,434704
1853,K225,모란,B,모란역,49005,211408,436950
1853,K225,모란,B,모란역,49001,211452,436971
2827,826,모란,8,모란역,49005,211408,436950
2827,826,모란,8,모란역,49001,211452,436971
2556,P550,올림픽공원,5,올림픽공원역,24244,211555,446343
2556,P550,올림픽공원,5,올림픽공원역,24245,211623,446329
2549,548,강동,5,강동역현강여자정보고등학교,25126,211555,448527
2549,548,강동,5,강동역현강여자정보고등학교,25125,211680,448530
2549,548,강동,5,동주병원,25227,211824,448323
2549,548,강동,5,동주병원,25226,211835,448307
2549,548,강동,5,강동성심병원현강여자정보고등학교,25225,211952,448663
2559,P553,개롱,5,오금공원앞,24250,211770,444424
2559,P553,개롱,5,개롱역3번출구,24348,211960,444258
2559,P553,개롱,5,구립송파도서관앞,24266,212013,444516
2559,P553,개롱,5,오금동상아아파트,24251,212021,444258
2559,P553,개롱,5,우창아파트,24267,212032,444491
2555,P549,둔촌동,5,둔촌동역,25246,212032,447654
2555,P549,둔촌동,5,둔촌동역,25247,212067,447580
2550,549,길동,5,길동역,25240,212367,448733
2550,549,길동,5,길동역,25241,212384,448694
2550,549,길동,5,천동초교입구사거리,25312,212428,448940
2550,549,길동,5,천동초교입구사거리,25311,212462,448953
2826,825,수진,8,성남여고,49013,212464,437426
2826,825,수진,8,성남여고,49004,212466,437402
2551,550,굽은다리,5,십자성마을,25238,212547,449342
2551,550,굽은다리,5,굽은다리역구민회관,25237,212686,449765
2552,551,명일,5,명일역,25234,212697,450082
2552,551,명일,5,명일역,25233,212721,450307
2552,551,명일,5,명일역,25235,212723,450045
2552,551,명일,5,명일역,25232,212744,450278
2560,P554,거여,5,거여역현대아파트,24271,212588,443836
2560,P554,거여,5,거여역,24270,212602,443870
2560,P554,거여,5,거여역6번출구,24404,212743,443613
2560,P554,거여,5,거여역7번출구,24403,212745,443723
2560,P554,거여,5,하나웨딩홀,24273,212801,443889
2560,P554,거여,5,하나웨딩홀,24284,212824,443858
2560,P554,거여,5,거여역종점,24277,212842,443750
2560,P554,거여,5,거여역종점,24276,212889,443723
2825,824,신흥,8,성호시장입구,49017,212831,437761
2825,824,신흥,8,종합시장,49021,212964,437901
2825,824,신흥,8,종합시장,48017,212979,437963
2822,821,산성,8,성남기능대학,48613,213422,439936
2822,821,산성,8,성남기능대학,48612,213451,439904
2561,P555,마천,5,송파상운종점,24286,213461,443795
2561,P555,마천,5,종점,24281,213461,443749
2561,P555,마천,5,마천금호어울림1차아파트,24293,213642,444194
2553,552,고덕,5,명일동신동아아파트,25290,213417,450575
2553,552,고덕,5,명일동신동아아파트,25289,213446,450608
2553,552,고덕,5,고덕역,25140,213702,450625
2553,552,고덕,5,고덕역,25139,213777,450665
2824,823,단대오거리,8,미도아파트성남세무서,48047,213723,438602
2824,823,단대오거리,8,구종점,48005,213726,438353
2824,823,단대오거리,8,미도아파트성남세무서,48044,213752,438600
2824,823,단대오거리,8,세이브존구종점,48003,213775,438324
2823,822,남한산성입구,8,금광시장,48046,214050,438972
2823,822,남한산성입구,8,금광시장,49036,214092,438942
2823,822,남한산성입구,8,법원앞남한산성입구역,48048,214112,439148
2823,822,남한산성입구,8,법원앞남한산성입구역,49026,214162,439138
2554,553,상일동,5,고덕종합상가,25133,214540,450801
2554,553,상일동,5,고덕종합상가,25134,214552,450776
2554,553,상일동,5,신한은행,25165,214582,450928
2554,553,상일동,5,신한은행,25166,214597,450950
2554,553,상일동,5,상일동역,25132,214945,450838
2554,553,상일동,5,상일동역,25131,214960,450866
